# Cargo label rule -> canonical role code (TAB separated, lowercase matching).
# Ported from bormeparser (GPLv3, (c) Pablo Castellano) -- cargo.py; see ADR-0012.
# L literal | R regex (digit runs generalised) | H head-word fallback.
L	v-sec no con	VICESECRETARIO_NO_CONSEJERO
L	v-sec.2.jt.d	VICESECRETARIO_SEGUNDO_JUNTA_DIRECTIVA
L	v-sec.com.in	VICESECRETARIO_COMISION_INV
L	v-sec.jta.di	VICESECRETARIO_JUNTA_DIRECTIVA
L	v-sec.no.c.2	VICESECRETARIO_SEGUNDO_NO_CONSEJERO
L	vcp.cons.rec	VICEPRESIDENTE_CONSEJO_RECTOR
L	vcs.cons.rec	VICESECRETARIO_CONSEJO_RECTOR
L	vcsec.no.con	VICESECRETARIO_NO_CONSEJERO
L	vic.junt.rec	VICEPRESIDENTE_JUNTA_RECTORA
L	vicedir	VICEDIRECTOR
H	vicedirector	VICEDIRECTOR
L	vicepr.1	VICEPRESIDENTE_PRIMERO
L	vicepr.2	VICEPRESIDENTE_SEGUNDO
L	vicepr.3	VICEPRESIDENTE_TERCERO
L	vicepresi.1o	VICEPRESIDENTE_PRIMERO
L	vicepresid.	VICEPRESIDENTE
L	vicepresid.1	VICEPRESIDENTE_PRIMERO
L	vicepresid.2	VICEPRESIDENTE_SEGUNDO
L	vicepresiden	VICEPRESIDENTE
H	vicepresidente	VICEPRESIDENTE
L	vices.com.ct	VICESECRETARIO_COMISION_CONTROL
L	vicesecret.	VICESECRETARIO
L	vicesecret.1	VICESECRETARIO_PRIMERO
H	vicesecretario	VICESECRETARIO
L	vicetes.	VICETESORERO
L	viceteso.j.d	VICETESORERO_JUNTA_DIRECTIVA
H	vicetesorero	VICETESORERO
L	vicpres c.e	VICEPRESIDENTE_COMISION_EJECUTIVA
L	vicpres.hono	VICEPRESIDENTE_HONORIFICO
L	vicsec c.e	VICESECRETARIO_C_E
L	vicsec c.e.	VICESECRETARIO_COMISION_EJECUTIVA
L	vicsec.com.e	VICESECRETARIO_COMISION_EJECUTIVA
L	victesjdirec	VICETESORERO_JUNTA_DIRECTIVA
L	vo.e.p.jt.di	VOCAL_E_P_JUNTA_DIRECTIVA
L	voc.s.jta.di	VOCAL_SECUNDARIO_JUNTA_DIRECTIVA
R	voc\d+ jta\.di	VOCAL_JUNTA_DIRECTIVA
R	voc\d+\.con\.re	VOCAL_CONSEJO_RECTOR
R	voc\d+\.con\.rec	VOCAL_CONSEJO_RECTOR
R	voc\d+\.jta\.dir	VOCAL_JUNTA_DIRECTIVA
H	vocal	VOCAL
L	vocal	VOCAL
R	vocal \d+	VOCAL
L	vocal jt.rec	VOCAL_JUNTA_RECTORA
L	vocal jta.di	VOCAL_JUNTA_DIRECTIVA
L	vocal suplen	VOCAL_SUPLENTE
L	voccomaudit	VOCAL_COMIT_AUD
L	voccomaudit.	VOCAL_COMIT_AUD
L	vpr.com.ctr	VICEPRESIDENTE_COMISION_CONTROL
L	vpr.com.ejec	VICEPRESIDENTE_COMISION_EJECUTIVA
L	vpre.c.pro	VICEPRESIDENTE_COMITE_PRO
L	vpre.com.o.s	VICEPRESIDENTE_COMISION_O_S
L	vpre.con.dir	VICEPRESIDENTE_CONSEJO_DIRECTIVO
L	vpre.j.adm.	VICEPRESIDENTE_J_ADM
L	vpre.j.g.p.v	VICEPRESIDENTE_JGPV
L	vpres.com.au	VICEPRESIDENTE_COMIT_AUD
L	vpte.j.dir.	VICEPRESIDENTE_JUNTA_DIRECTIVA
L	vs.n.c.c.d.i	VS_N_C_C_D_I
L	vsec.com.del	VICESECRETARIO_COMISION_DELEGADA
L	vsec.com.o.s	VICESECRETARIO_COMISION_O_S
L	vsec.com.rec	VICESECRETARIO_COMITE_REC
L	vsec.j.dir.	VICESECRETARIO_JUNTA_DIRECTIVA
L	vsecr1.nc	VICESECRETARIO_PRIMERO_NO_CONSEJERO
L	vsecr2.nc	VICESECRETARIO_SEGUNDO_NO_CONSEJERO
L	vsecr3.nc	VICESECRETARIO_TERCERO_NO_CONSEJERO
L	vsecrnoconsj	VICESECRETARIO_NO_CONSEJERO
L	vte.com.dir.	VICEPRESIDENTE_COMISION_DIRECTIVA
